date,totalCapital,unrializedPnL,rializedPnL,stocksOwned,stocksPriceToday,stocksPriceBoughtAt,putOwned,putOwnedSoldAt,putPriceToday,putOwnedContract,putOwnedStrike,callOwned,callOwnedSoldAt,callPriceToday,callOwnedContract,callOwnedStrike,trackType
2018-11-01,0.0,-3.0,0.0,0,273.51,0.0,1,0.54,0.57,SPY181107P00263000,263.0,0,0.0,0.0,,0.0,normalDay
2018-11-02,0.0,4.0,0.0,0,271.89,0.0,1,0.54,0.5,SPY181107P00263000,263.0,0,0.0,0.0,,0.0,normalDay
2018-11-05,0.0,35.0,0.0,0,273.39,0.0,1,0.54,0.19,SPY181107P00263000,263.0,0,0.0,0.0,,0.0,normalDay
2018-11-06,0.0,46.0,0.0,0,275.12,0.0,1,0.54,0.08,SPY181107P00263000,263.0,0,0.0,0.0,,0.0,normalDay
2018-11-07,54.0,0.0,54.0,0,281.01,0.0,1,0.54,0.0,SPY181107P00263000,263.0,0,0.0,0.0,,0.0,expirationDay
2018-11-08,54.0,-3.0,0.0,0,280.5,0.0,1,0.08,0.11,SPY181114P00264500,264.5,0,0.0,0.0,,0.0,normalDay
2018-11-09,54.0,-1.0,0.0,0,277.76,0.0,1,0.08,0.09,SPY181114P00264500,264.5,0,0.0,0.0,,0.0,normalDay
2018-11-12,54.0,-19.0,0.0,0,272.57,0.0,1,0.08,0.27,SPY181114P00264500,264.5,0,0.0,0.0,,0.0,normalDay
2018-11-13,54.0,0.0,0.0,0,272.06,0.0,1,0.08,0.08,SPY181114P00264500,264.5,0,0.0,0.0,,0.0,normalDay
2018-11-14,62.0,0.0,8.0,0,270.2,0.0,1,0.08,0.0,SPY181114P00264500,264.5,0,0.0,0.0,,0.0,expirationDay
2018-11-15,62.0,-4.0,0.0,0,273.02,0.0,1,0.53,0.57,SPY181121P00264500,264.5,0,0.0,0.0,,0.0,normalDay
2018-11-16,62.0,32.0,0.0,0,273.73,0.0,1,0.53,0.21,SPY181121P00264500,264.5,0,0.0,0.0,,0.0,normalDay
2018-11-19,62.0,4.0,0.0,0,269.1,0.0,1,0.53,0.49,SPY181121P00264500,264.5,0,0.0,0.0,,0.0,normalDay
2018-11-20,62.0,-125.0,0.0,0,264.12,0.0,1,0.53,1.78,SPY181121P00264500,264.5,0,0.0,0.0,,0.0,normalDay
2018-11-21,115.0,0.0,53.0,0,265.02,0.0,1,0.53,0.0,SPY181121P00264500,264.5,0,0.0,0.0,,0.0,expirationDay
2018-11-23,115.0,-6.0,0.0,0,263.25,0.0,1,2.65,2.71,SPY181130P00262500,262.5,0,0.0,0.0,,0.0,normalDay
2018-11-26,115.0,201.0,0.0,0,267.5,0.0,1,2.65,0.64,SPY181130P00262500,262.5,0,0.0,0.0,,0.0,normalDay
2018-11-27,115.0,220.0,0.0,0,268.4,0.0,1,2.65,0.45,SPY181130P00262500,262.5,0,0.0,0.0,,0.0,normalDay
2018-11-28,115.0,260.0,0.0,0,274.58,0.0,1,2.65,0.05,SPY181130P00262500,262.5,0,0.0,0.0,,0.0,normalDay
2018-11-29,115.0,263.0,0.0,0,273.98,0.0,1,2.65,0.02,SPY181130P00262500,262.5,0,0.0,0.0,,0.0,normalDay
2018-11-30,380.0,0.0,265.0,0,275.65,0.0,1,2.65,0.0,SPY181130P00262500,262.5,0,0.0,0.0,,0.0,expirationDay
2018-12-03,380.0,-3.0,0.0,0,279.3,0.0,1,0.07,0.1,SPY181210P00264000,264.0,0,0.0,0.0,,0.0,normalDay
2018-12-04,380.0,-98.0,0.0,0,270.25,0.0,1,0.07,1.05,SPY181210P00264000,264.0,0,0.0,0.0,,0.0,normalDay
2018-12-06,380.0,-56.0,0.0,0,269.84,0.0,1,0.07,0.63,SPY181210P00264000,264.0,0,0.0,0.0,,0.0,normalDay
2018-12-07,380.0,-216.0,0.0,0,263.57,0.0,1,0.07,2.23,SPY181210P00264000,264.0,0,0.0,0.0,,0.0,normalDay
2018-12-10,387.0,0.0,7.0,0,264.07,0.0,1,0.07,0.0,SPY181210P00264000,264.0,0,0.0,0.0,,0.0,expirationDay
2018-12-11,387.0,-4.0,0.0,0,264.13,0.0,1,1.88,1.92,SPY181217P00262000,262.0,0,0.0,0.0,,0.0,normalDay
2018-12-12,387.0,54.0,0.0,0,265.46,0.0,1,1.88,1.34,SPY181217P00262000,262.0,0,0.0,0.0,,0.0,normalDay
2018-12-13,387.0,105.0,0.0,0,265.37,0.0,1,1.88,0.83,SPY181217P00262000,262.0,0,0.0,0.0,,0.0,normalDay
2018-12-14,387.0,-49.0,0.0,0,260.47,0.0,1,1.88,2.37,SPY181217P00262000,262.0,0,0.0,0.0,,0.0,normalDay
2018-12-17,575.0,-664.0,188.0,100,255.36,262.0,1,1.88,0.0,SPY181217P00262000,262.0,0,0.0,0.0,,0.0,expirationDay
2018-12-18,575.0,-696.0,0.0,100,255.08,262.0,0,0.0,0.0,,0.0,1,0.51,0.55,SPY190118C00274000,274.0,normalDay
2018-12-19,575.0,-1049.0,0.0,100,251.26,262.0,0,0.0,0.0,,0.0,1,0.51,0.26,SPY190118C00274000,274.0,normalDay
2018-12-20,575.0,-1454.0,0.0,100,247.17,262.0,0,0.0,0.0,,0.0,1,0.51,0.22,SPY190118C00274000,274.0,normalDay
2018-12-21,575.0,-2090.0,0.0,100,240.7,262.0,0,0.0,0.0,,0.0,1,0.51,0.11,SPY190118C00274000,274.0,normalDay
2018-12-24,575.0,-2722.0,0.0,100,234.34,262.0,0,0.0,0.0,,0.0,1,0.51,0.07,SPY190118C00274000,274.0,normalDay
2018-12-26,575.0,-1549.0,0.0,100,246.18,262.0,0,0.0,0.0,,0.0,1,0.51,0.18,SPY190118C00274000,274.0,normalDay
2018-12-27,575.0,-1365.0,0.0,100,248.07,262.0,0,0.0,0.0,,0.0,1,0.51,0.23,SPY190118C00274000,274.0,normalDay
2018-12-28,575.0,-1387.0,0.0,100,247.75,262.0,0,0.0,0.0,,0.0,1,0.51,0.13,SPY190118C00274000,274.0,normalDay
2018-12-31,575.0,-1165.0,0.0,100,249.92,262.0,0,0.0,0.0,,0.0,1,0.51,0.08,SPY190118C00274000,274.0,normalDay
2019-01-02,575.0,-1134.0,0.0,100,250.18,262.0,0,0.0,0.0,,0.0,1,0.51,0.03,SPY190118C00274000,274.0,normalDay
2019-01-03,575.0,-1731.0,0.0,100,244.21,262.0,0,0.0,0.0,,0.0,1,0.51,0.03,SPY190118C00274000,274.0,normalDay
2019-01-04,575.0,-914.0,0.0,100,252.39,262.0,0,0.0,0.0,,0.0,1,0.51,0.04,SPY190118C00274000,274.0,normalDay
2019-01-07,575.0,-715.0,0.0,100,254.38,262.0,0,0.0,0.0,,0.0,1,0.51,0.04,SPY190118C00274000,274.0,normalDay
2019-01-08,575.0,-477.0,0.0,100,256.77,262.0,0,0.0,0.0,,0.0,1,0.51,0.05,SPY190118C00274000,274.0,normalDay
2019-01-09,575.0,-357.0,0.0,100,257.97,262.0,0,0.0,0.0,,0.0,1,0.51,0.05,SPY190118C00274000,274.0,normalDay
2019-01-10,575.0,-265.0,0.0,100,258.88,262.0,0,0.0,0.0,,0.0,1,0.51,0.04,SPY190118C00274000,274.0,normalDay
2019-01-11,575.0,-254.0,0.0,100,258.98,262.0,0,0.0,0.0,,0.0,1,0.51,0.03,SPY190118C00274000,274.0,normalDay
2019-01-14,575.0,-411.0,0.0,100,257.4,262.0,0,0.0,0.0,,0.0,1,0.51,0.02,SPY190118C00274000,274.0,normalDay
2019-01-15,575.0,-116.0,0.0,100,260.35,262.0,0,0.0,0.0,,0.0,1,0.51,0.02,SPY190118C00274000,274.0,normalDay
2019-01-16,575.0,-53.0,0.0,100,260.98,262.0,0,0.0,0.0,,0.0,1,0.51,0.02,SPY190118C00274000,274.0,normalDay
2019-01-17,575.0,145.0,0.0,100,262.96,262.0,0,0.0,0.0,,0.0,1,0.51,0.02,SPY190118C00274000,274.0,normalDay
2019-01-18,626.0,446.0,51.0,100,266.46,262.0,0,0.0,0.0,,0.0,1,0.51,0.0,SPY190118C00274000,274.0,expirationDay
2019-01-22,626.0,78.0,0.0,100,262.86,262.0,0,0.0,0.0,,0.0,1,5.76,5.84,SPY190222C00262500,262.5,normalDay
2019-01-23,626.0,139.0,0.0,100,263.41,262.0,0,0.0,0.0,,0.0,1,5.76,5.78,SPY190222C00262500,262.5,normalDay
2019-01-24,626.0,215.0,0.0,100,263.55,262.0,0,0.0,0.0,,0.0,1,5.76,5.16,SPY190222C00262500,262.5,normalDay
2019-01-25,626.0,280.0,0.0,100,265.78,262.0,0,0.0,0.0,,0.0,1,5.76,6.74,SPY190222C00262500,262.5,normalDay
2019-01-28,626.0,206.0,0.0,100,263.76,262.0,0,0.0,0.0,,0.0,1,5.76,5.46,SPY190222C00262500,262.5,normalDay
2019-01-29,626.0,201.0,0.0,100,263.41,262.0,0,0.0,0.0,,0.0,1,5.76,5.16,SPY190222C00262500,262.5,normalDay
2019-01-30,626.0,376.0,0.0,100,267.58,262.0,0,0.0,0.0,,0.0,1,5.76,7.58,SPY190222C00262500,262.5,normalDay
2019-01-31,626.0,419.0,0.0,100,269.93,262.0,0,0.0,0.0,,0.0,1,5.76,9.5,SPY190222C00262500,262.5,normalDay
2019-02-01,626.0,464.0,0.0,100,270.06,262.0,0,0.0,0.0,,0.0,1,5.76,9.18,SPY190222C00262500,262.5,normalDay
2019-02-04,626.0,532.0,0.0,100,271.96,262.0,0,0.0,0.0,,0.0,1,5.76,10.4,SPY190222C00262500,262.5,normalDay
2019-02-05,626.0,547.0,0.0,100,273.1,262.0,0,0.0,0.0,,0.0,1,5.76,11.39,SPY190222C00262500,262.5,normalDay
2019-02-06,626.0,550.0,0.0,100,272.74,262.0,0,0.0,0.0,,0.0,1,5.76,11.0,SPY190222C00262500,262.5,normalDay
2019-02-07,626.0,501.0,0.0,100,270.14,262.0,0,0.0,0.0,,0.0,1,5.76,8.89,SPY190222C00262500,262.5,normalDay
2019-02-08,626.0,541.0,0.0,100,270.47,262.0,0,0.0,0.0,,0.0,1,5.76,8.82,SPY190222C00262500,262.5,normalDay
2019-02-11,626.0,546.0,0.0,100,270.62,262.0,0,0.0,0.0,,0.0,1,5.76,8.92,SPY190222C00262500,262.5,normalDay
2019-02-12,626.0,566.0,0.0,100,274.1,262.0,0,0.0,0.0,,0.0,1,5.76,12.2,SPY190222C00262500,262.5,normalDay
2019-02-13,626.0,598.0,0.0,100,274.99,262.0,0,0.0,0.0,,0.0,1,5.76,12.77,SPY190222C00262500,262.5,normalDay
2019-02-14,626.0,600.0,0.0,100,274.38,262.0,0,0.0,0.0,,0.0,1,5.76,12.14,SPY190222C00262500,262.5,normalDay
2019-02-15,626.0,601.0,0.0,100,277.37,262.0,0,0.0,0.0,,0.0,1,5.76,15.12,SPY190222C00262500,262.5,normalDay
2019-02-19,626.0,644.0,0.0,100,277.85,262.0,0,0.0,0.0,,0.0,1,5.76,15.17,SPY190222C00262500,262.5,normalDay
2019-02-20,626.0,613.0,0.0,100,278.41,262.0,0,0.0,0.0,,0.0,1,5.76,16.04,SPY190222C00262500,262.5,normalDay
