date,totalCapital,unrializedPnL,rializedPnL,stocksOwned,stocksPriceToday,stocksPriceBoughtAt,putOwned,putOwnedSoldAt,putPriceToday,putOwnedContract,putOwnedStrike,callOwned,callOwnedSoldAt,callPriceToday,callOwnedContract,callOwnedStrike,trackType
2018-11-01,0.0,-8.0,0.0,0,273.51,0.0,1,4.1,4.18,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-02,0.0,-58.0,0.0,0,271.89,0.0,1,4.1,4.68,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-05,0.0,67.0,0.0,0,273.39,0.0,1,4.1,3.43,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-06,0.0,154.0,0.0,0,275.12,0.0,1,4.1,2.56,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-07,0.0,377.0,0.0,0,281.01,0.0,1,4.1,0.33,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-08,0.0,388.0,0.0,0,280.5,0.0,1,4.1,0.22,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-09,0.0,377.0,0.0,0,277.76,0.0,1,4.1,0.33,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-12,410.0,-243.0,410.0,100,272.57,275.0,1,4.1,0.0,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,expirationDay
2018-11-13,410.0,-298.0,0.0,100,272.06,275.0,0,0.0,0.0,,0.0,1,1.53,1.57,SPY181119C00274000,274.0,normalDay
2018-11-14,410.0,-409.0,0.0,100,270.2,275.0,0,0.0,0.0,,0.0,1,1.53,0.82,SPY181119C00274000,274.0,normalDay
2018-11-15,410.0,-182.0,0.0,100,273.02,275.0,0,0.0,0.0,,0.0,1,1.53,1.37,SPY181119C00274000,274.0,normalDay
2018-11-16,410.0,-92.0,0.0,100,273.73,275.0,0,0.0,0.0,,0.0,1,1.53,1.18,SPY181119C00274000,274.0,normalDay
2018-11-19,563.0,-590.0,153.0,100,269.1,275.0,0,0.0,0.0,,0.0,1,1.53,0.0,SPY181119C00274000,274.0,expirationDay
2018-11-20,563.0,-1092.0,0.0,100,264.12,275.0,0,0.0,0.0,,0.0,1,0.13,0.17,SPY181126C00272500,272.5,normalDay
2018-11-21,563.0,-990.0,0.0,100,265.02,275.0,0,0.0,0.0,,0.0,1,0.13,0.05,SPY181126C00272500,272.5,normalDay
2018-11-23,563.0,-1163.0,0.0,100,263.25,275.0,0,0.0,0.0,,0.0,1,0.13,0.01,SPY181126C00272500,272.5,normalDay
2018-11-26,576.0,-750.0,13.0,100,267.5,275.0,0,0.0,0.0,,0.0,1,0.13,0.0,SPY181126C00272500,272.5,expirationDay
2018-11-27,576.0,-664.0,0.0,100,268.4,275.0,0,0.0,0.0,,0.0,1,0.7,0.74,SPY181203C00273000,273.0,normalDay
2018-11-28,576.0,-296.0,0.0,100,274.58,275.0,0,0.0,0.0,,0.0,1,0.7,3.24,SPY181203C00273000,273.0,normalDay
2018-11-29,576.0,-340.0,0.0,100,273.98,275.0,0,0.0,0.0,,0.0,1,0.7,3.08,SPY181203C00273000,273.0,normalDay
2018-11-30,576.0,-312.0,0.0,100,275.65,275.0,0,0.0,0.0,,0.0,1,0.7,4.47,SPY181203C00273000,273.0,normalDay
2018-12-03,446.0,-312.0,-130.0,0,279.3,0.0,0,0.0,0.0,,0.0,1,0.7,0.0,SPY181203C00273000,273.0,expirationDay
2018-12-04,446.0,-10.0,0.0,0,270.25,0.0,1,4.85,4.95,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,normalDay
2018-12-06,446.0,2.0,0.0,0,269.84,0.0,1,4.85,4.83,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,normalDay
2018-12-07,446.0,-472.0,0.0,0,263.57,0.0,1,4.85,9.57,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,normalDay
2018-12-10,446.0,-357.0,0.0,0,264.07,0.0,1,4.85,8.42,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,normalDay
2018-12-11,446.0,-363.0,0.0,0,264.13,0.0,1,4.85,8.48,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,normalDay
2018-12-12,446.0,-250.0,0.0,0,265.46,0.0,1,4.85,7.35,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,normalDay
2018-12-13,446.0,-258.0,0.0,0,265.37,0.0,1,4.85,7.43,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,normalDay
2018-12-14,931.0,-1203.0,485.0,100,260.47,272.5,1,4.85,0.0,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,expirationDay
2018-12-17,931.0,-1717.0,0.0,100,255.36,272.5,0,0.0,0.0,,0.0,1,0.1,0.13,SPY181221C00269000,269.0,normalDay
2018-12-18,931.0,-1742.0,0.0,100,255.08,272.5,0,0.0,0.0,,0.0,1,0.1,0.1,SPY181221C00269000,269.0,normalDay
2018-12-19,931.0,-2117.0,0.0,100,251.26,272.5,0,0.0,0.0,,0.0,1,0.1,0.03,SPY181221C00269000,269.0,normalDay
2018-12-20,931.0,-2524.0,0.0,100,247.17,272.5,0,0.0,0.0,,0.0,1,0.1,0.01,SPY181221C00269000,269.0,normalDay
2018-12-21,941.0,-3180.0,10.0,100,240.7,272.5,0,0.0,0.0,,0.0,1,0.1,0.0,SPY181221C00269000,269.0,expirationDay
2018-12-24,941.0,-3816.0,0.0,100,234.34,272.5,0,0.0,0.0,,0.0,0,0.0,0.0,,0.0,bidTooLow
2018-12-26,941.0,-2635.0,0.0,100,246.18,272.5,0,0.0,0.0,,0.0,1,0.03,0.06,SPY181231C00264000,264.0,normalDay
2018-12-27,941.0,-2446.0,0.0,100,248.07,272.5,0,0.0,0.0,,0.0,1,0.03,0.06,SPY181231C00264000,264.0,normalDay
2018-12-28,941.0,-2474.0,0.0,100,247.75,272.5,0,0.0,0.0,,0.0,1,0.03,0.02,SPY181231C00264000,264.0,normalDay
2018-12-31,944.0,-2258.0,3.0,100,249.92,272.5,0,0.0,0.0,,0.0,1,0.03,0.0,SPY181231C00264000,264.0,expirationDay
2019-01-02,944.0,-2235.0,0.0,100,250.18,272.5,0,0.0,0.0,,0.0,1,0.03,0.06,SPY190107C00259000,259.0,normalDay
2019-01-03,944.0,-2828.0,0.0,100,244.21,272.5,0,0.0,0.0,,0.0,1,0.03,0.02,SPY190107C00259000,259.0,normalDay
2019-01-04,944.0,-2011.0,0.0,100,252.39,272.5,0,0.0,0.0,,0.0,1,0.03,0.03,SPY190107C00259000,259.0,normalDay
2019-01-07,947.0,-1812.0,3.0,100,254.38,272.5,0,0.0,0.0,,0.0,1,0.03,0.0,SPY190107C00259000,259.0,expirationDay
2019-01-08,947.0,-1579.0,0.0,100,256.77,272.5,0,0.0,0.0,,0.0,1,3.62,3.68,SPY190114C00254500,254.5,normalDay
2019-01-09,947.0,-1528.0,0.0,100,257.97,272.5,0,0.0,0.0,,0.0,1,3.62,4.37,SPY190114C00254500,254.5,normalDay
2019-01-10,947.0,-1487.0,0.0,100,258.88,272.5,0,0.0,0.0,,0.0,1,3.62,4.87,SPY190114C00254500,254.5,normalDay
2019-01-11,947.0,-1452.0,0.0,100,258.98,272.5,0,0.0,0.0,,0.0,1,3.62,4.62,SPY190114C00254500,254.5,normalDay
2019-01-14,-491.0,-1452.0,-1438.0,0,257.4,0.0,0,0.0,0.0,,0.0,1,3.62,0.0,SPY190114C00254500,254.5,expirationDay
2019-01-15,-491.0,-3.0,0.0,0,260.35,0.0,1,0.55,0.58,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,normalDay
2019-01-16,-491.0,10.0,0.0,0,260.98,0.0,1,0.55,0.45,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,normalDay
2019-01-17,-491.0,32.0,0.0,0,262.96,0.0,1,0.55,0.23,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,normalDay
2019-01-18,-491.0,50.0,0.0,0,266.46,0.0,1,0.55,0.05,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,normalDay
2019-01-22,-491.0,45.0,0.0,0,262.86,0.0,1,0.55,0.1,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,normalDay
2019-01-23,-491.0,53.0,0.0,0,263.41,0.0,1,0.55,0.02,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,normalDay
2019-01-24,-491.0,54.0,0.0,0,263.55,0.0,1,0.55,0.01,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,normalDay
2019-01-25,-436.0,0.0,55.0,0,265.78,0.0,1,0.55,0.0,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,expirationDay
2019-01-28,-436.0,-3.0,0.0,0,263.76,0.0,1,1.36,1.39,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
2019-01-29,-436.0,-11.0,0.0,0,263.41,0.0,1,1.36,1.47,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
2019-01-30,-436.0,83.0,0.0,0,267.58,0.0,1,1.36,0.53,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
2019-01-31,-436.0,116.0,0.0,0,269.93,0.0,1,1.36,0.2,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
2019-02-01,-436.0,126.0,0.0,0,270.06,0.0,1,1.36,0.1,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
2019-02-04,-436.0,133.0,0.0,0,271.96,0.0,1,1.36,0.03,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
2019-02-05,-436.0,134.0,0.0,0,273.1,0.0,1,1.36,0.02,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
2019-02-06,-436.0,135.0,0.0,0,272.74,0.0,1,1.36,0.01,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
